Part Type,Part Number,Serial Number,Date,Process,Pass / Fail,Failure Type,Details,,,,,
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Fail,Other,No Boot,,,AY03Process,AY03Fail,AY03ATIFail
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Fail,Other,No Boot,,,AY03Process,AY03Fail,AY03ATIFail
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Fail,Other,Display,,,AY03Process,AY03Fail,AY03ATIFail
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Fail,Other,CAN Bus,,,AY03Process,AY03Fail,AY03ATIFail
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,3/27/2017,ATI,Fail,Other,eMMC,,,AY03Process,AY03Fail,AY03ATIFail
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
PCBA,AY03-PCB1389-BEA_TCHDSPL-4MEM,BTPA0xxxx,4/3/2017,ATI,Pass,,,,,AY03Process,AY03Fail,Pass
